0. loanContract_id, 1. principal, 2. startingPrincipal, 3. duration, 4. payment, 5. yearlyInterestRate (%), 6. isNonPerforming, 7. nNonPerformingPeriods, 8. adjustedFirstWageForFirstMember, 9. year_of_issuance, 10. -, 11. nMonthsInterestPeriod, 12. periodOfLastInterestCalculation
233,750261.2118179466,1.500522423635892E7,228,625252.4422428147,5.0,0,0,214360.3462336989,2017,0.0,240,-1
234,1357716.896090432,2.715433792180862E7,228,1131493.6608516404,5.0,0,0,387919.1131686946,2017,0.0,240,-1
235,455828.29685445206,9116565.937089033,228,379878.036292228,5.0,0,0,130236.65624412906,2017,0.0,240,-1
236,1668717.4086291203,3.3374348172582377E7,228,1390675.1658269593,5.0,0,0,476776.4024654625,2017,0.0,240,-1
237,1388184.601989319,2.7763692039786357E7,228,1156884.827584964,5.0,0,0,396624.17199694796,2017,0.0,240,-1
238,522748.6351750291,1.0454972703500573E7,228,435648.0858583907,5.0,0,0,149356.75290715107,2017,0.0,240,-1
239,1175082.9029329573,2.3501658058659125E7,228,979290.2036296272,5.0,0,0,335737.9722665589,2017,0.0,240,-1
240,410975.43680303806,8219508.736060754,228,342498.5745168179,5.0,0,0,117421.5533722965,2017,0.0,240,-1
241,2240369.838343767,4.48073967668753E7,228,1867078.6799138004,5.0,0,0,640105.6680982185,2017,0.0,240,-1
242,1031270.9507897288,2.0625419015794557E7,228,859440.2461949631,5.0,0,0,294648.84308277944,2017,0.0,240,-1
243,947612.674337712,1.8952253486754224E7,228,789721.139247261,5.0,0,0,270746.4783822032,2017,0.0,240,-1
244,848666.2130306673,1.697332426061333E7,228,707261.1698272692,5.0,0,0,242476.06086590473,2017,0.0,240,-1
245,2016965.1589602,4.0339303179203965E7,228,1680897.7615979235,5.0,0,0,576275.7597029138,2017,0.0,240,-1
246,2327511.38102548,4.655022762050956E7,228,1939700.6701277483,5.0,0,0,665003.2517215651,2017,0.0,240,-1
247,754827.5784951968,1.5096551569903921E7,228,629057.9594042425,5.0,0,0,215665.02242719888,2017,0.0,240,-1
248,767532.3607249799,1.5350647214499585E7,228,639645.8666453577,5.0,0,0,219294.96020713693,2017,0.0,240,-1
249,853908.5632924287,1.707817126584856E7,228,711630.0379662954,5.0,0,0,243973.87522640798,2017,0.0,240,-1
250,2029156.0670584242,4.058312134116845E7,228,1691057.4165840882,5.0,0,0,579758.8763024064,2017,0.0,240,-1
251,1245286.0400225392,2.490572080045076E7,228,1037796.0709554985,5.0,0,0,355796.0114350109,2017,0.0,240,-1
252,1116777.5093142593,2.2335550186285164E7,228,930699.673849093,5.0,0,0,319079.2883755024,2017,0.0,240,-1
253,0.0,1.6830118702280756E7,240,701293.939769272,5.0,0,0,240430.26717543937,2018,0.0,240,-1
254,1119037.6593531105,2.238075318706219E7,228,932583.2369460079,5.0,0,0,319725.04552945984,2017,0.0,240,-1
255,1574492.0356301463,3.14898407126029E7,228,1312149.6554302624,5.0,0,0,449854.8673228986,2017,0.0,240,-1
256,1529854.7748782588,3.059709549756515E7,228,1274949.869728267,5.0,0,0,437101.3642509308,2017,0.0,240,-1
257,675527.4945015452,1.3510549890030893E7,228,562970.8814558195,5.0,0,0,193007.8555718699,2017,0.0,240,-1
258,1447088.4810427562,2.89417696208551E7,228,1205974.1229604976,5.0,0,0,413453.8517265014,2017,0.0,240,-1
259,2002189.3077948703,4.004378615589737E7,228,1668583.867607652,5.0,0,0,572054.087941391,2017,0.0,240,-1
260,399794.80670209357,7995896.134041864,228,333180.8646761479,5.0,0,0,114227.0876291695,2017,0.0,240,-1
261,2397166.888876176,4.794333777752347E7,228,1997750.154378414,5.0,0,0,684904.8253931925,2017,0.0,240,-1
262,465716.57695795724,9314331.539159136,228,388118.727916571,5.0,0,0,133061.8791308448,2017,0.0,240,-1
263,1077380.3677782647,2.1547607355565272E7,228,897866.8969778508,5.0,0,0,307822.96222236106,2017,0.0,240,-1
264,594962.3186548294,1.1899246373096578E7,228,495829.50167447445,5.0,0,0,169989.23390137972,2017,0.0,240,-1
265,407607.621823591,8152152.436471813,228,339691.905975579,5.0,0,0,116459.32052102592,2017,0.0,240,-1
266,3031661.6768225073,6.0633233536450095E7,228,2526525.21232456,5.0,0,0,866189.0505207158,2017,0.0,240,-1
267,770936.5386125824,1.5418730772251634E7,228,642482.8392950498,5.0,0,0,220267.58246073764,2017,0.0,240,-1
268,916375.3253686529,1.8327506507373042E7,228,763688.5676249464,5.0,0,0,261821.52153390064,2017,0.0,240,-1
269,1420483.237692219,2.8409664753844354E7,228,1183801.8539968925,5.0,0,0,405852.3536263479,2017,0.0,240,-1
270,1211016.7697701862,2.42203353954037E7,228,1009236.7577701035,5.0,0,0,346004.79136291007,2017,0.0,240,-1
271,1401413.6361621318,2.802827272324261E7,228,1167909.6357381435,5.0,0,0,400403.896046323,2017,0.0,240,-1
272,1228588.8204232152,2.4571776408464283E7,228,1023880.9475708776,5.0,0,0,351025.37726377544,2017,0.0,240,-1
273,818986.3478754333,1.6379726957508652E7,228,682526.5735540842,5.0,0,0,233996.09939298074,2017,0.0,240,-1
274,2671100.790850477,5.3422015817009486E7,228,2226041.0996180256,5.0,0,0,763171.6545287069,2017,0.0,240,-1
275,1204650.1331949523,2.4093002663899023E7,228,1003930.9322724855,5.0,0,0,344185.7523414146,2017,0.0,240,-1
276,1367085.5000971775,2.7341710001943525E7,228,1139301.2649811802,5.0,0,0,390595.8571706218,2017,0.0,240,-1
277,912894.7868647345,1.8257895737294674E7,228,760787.9575899134,5.0,0,0,260827.08196135252,2017,0.0,240,-1
278,1061268.9876404454,2.1225379752808888E7,228,884440.0002912096,5.0,0,0,303219.7107544127,2017,0.0,240,-1
279,0.0,2.1265284132775962E7,240,886102.7752446248,5.0,0,0,303789.7733253709,2018,0.0,240,-1
280,857493.1153110104,1.7149862306220192E7,228,714617.3307500097,5.0,0,0,244998.0329460028,2017,0.0,240,-1
281,1360607.5378767652,2.7212150757535283E7,228,1133902.6629539544,5.0,0,0,388745.01082193264,2017,0.0,240,-1
282,2499512.5578309484,4.999025115661892E7,228,2083042.954351224,5.0,0,0,714146.4450945561,2017,0.0,240,-1
283,1834284.404175735,3.668568808351467E7,228,1528655.3341865703,5.0,0,0,524081.25833592383,2017,0.0,240,-1
284,328302.74336667213,6566054.867333436,228,273600.8324189332,5.0,0,0,93800.78381904909,2017,0.0,240,-1
285,471923.0288851074,9438460.577702139,228,393291.0587847899,5.0,0,0,134835.15111003057,2017,0.0,240,-1
286,1743888.354272683,3.487776708545363E7,228,1453321.103813614,5.0,0,0,498253.81550648046,2017,0.0,240,-1
287,1987921.9420407559,3.975843884081508E7,228,1656693.735022341,5.0,0,0,567977.6977259298,2017,0.0,240,-1
288,710233.8969513047,1.4204677939026082E7,228,591894.4917282906,5.0,0,0,202923.97055751548,2017,0.0,240,-1
289,1056701.1826611278,2.1134023653222535E7,228,880633.2844780771,5.0,0,0,301914.6236174648,2017,0.0,240,-1
290,563731.9019348403,1.1274638038696796E7,228,469802.70724761253,5.0,0,0,161066.25769566852,2017,0.0,240,-1
291,1333179.1381222273,2.6663582762444522E7,228,1111044.3921767913,5.0,0,0,380908.3251777789,2017,0.0,240,-1
292,1921359.1371046798,3.842718274209356E7,228,1601221.6465107033,5.0,0,0,548959.7534584795,2017,0.0,240,-1
293,1566955.860246613,3.133911720493223E7,228,1305869.1600647792,5.0,0,0,447701.6743561748,2017,0.0,240,-1
294,2134303.8328960757,4.268607665792148E7,228,1778685.4271366587,5.0,0,0,609801.095113164,2017,0.0,240,-1
295,1373311.8334961745,2.7466236669923466E7,228,1144490.1646638757,5.0,0,0,392374.8095703352,2017,0.0,240,-1
296,1255524.345491949,2.511048690983896E7,228,1046328.4666042954,5.0,0,0,358721.24156912806,2017,0.0,240,-1
297,1070995.0826294501,2.1419901652588982E7,228,892545.5301381083,5.0,0,0,305998.5950369855,2017,0.0,240,-1
298,2838253.4228698523,5.676506845739699E7,228,2365342.7051804215,5.0,0,0,810929.5493913856,2017,0.0,240,-1
299,536483.6034440303,1.0729672068880597E7,228,447094.5292024516,5.0,0,0,153281.02955543713,2017,0.0,240,-1
300,0.0,1.4041733620408999E7,240,585104.7675922089,5.0,0,0,200596.1945772714,2018,0.0,240,-1
301,1386781.3704672363,2.77356274093447E7,228,1155715.4029600543,5.0,0,0,396223.2487049243,2017,0.0,240,-1
302,626587.1632516157,1.2531743265032303E7,228,522185.00427573145,5.0,0,0,179024.90378617577,2017,0.0,240,-1
303,274904.16887431353,5498083.377486266,228,229099.5459500098,5.0,0,0,78544.0482498038,2017,0.0,240,-1
304,693619.3102560615,1.3872386205121217E7,228,578048.2329261274,5.0,0,0,198176.945787446,2017,0.0,240,-1
305,829806.2752975876,1.6596125505951738E7,228,691543.6811147954,5.0,0,0,237087.507227882,2017,0.0,240,-1
306,230117.2159599819,4602344.319199634,228,191775.0098428508,5.0,0,0,65747.77598856621,2017,0.0,240,-1
307,2194932.515297613,4.389865030595222E7,228,1829212.1385598313,5.0,0,0,627123.5757993176,2017,0.0,240,-1
308,1349532.0261995548,2.699064052399107E7,228,1124672.5566707242,5.0,0,0,385580.5789141582,2017,0.0,240,-1
309,1319290.7970400245,2.638581594080047E7,228,1099470.1310480477,5.0,0,0,376940.227725721,2017,0.0,240,-1
310,2260597.891603837,4.52119578320767E7,228,1883936.3282947293,5.0,0,0,645885.11188681,2017,0.0,240,-1
311,1574014.0719555907,3.1480281439111788E7,228,1311751.330220173,5.0,0,0,449718.3062730256,2017,0.0,240,-1
312,1237075.5530250834,2.4741511060501646E7,228,1030953.6179987171,5.0,0,0,353450.1580071664,2017,0.0,240,-1
313,1939468.5066972757,3.878937013394548E7,228,1616313.6269928236,5.0,0,0,554133.859056364,2017,0.0,240,-1
314,2130143.770317897,4.260287540635791E7,228,1775218.5155518434,5.0,0,0,608612.505805113,2017,0.0,240,-1
315,1842369.9832889435,3.684739966577884E7,228,1535393.6914518103,5.0,0,0,526391.4237968406,2017,0.0,240,-1
316,557772.2464405033,1.1155444928810056E7,228,464836.05150949844,5.0,0,0,159363.4989830008,2017,0.0,240,-1
317,1082026.1975775321,2.1640523951550625E7,228,901738.6370898018,5.0,0,0,309150.34216500894,2017,0.0,240,-1
318,1442782.5621530167,2.885565124306031E7,228,1202385.6576906678,5.0,0,0,412223.58918657585,2017,0.0,240,-1
319,687495.0216628518,1.3749900433257025E7,228,572944.3753101571,5.0,0,0,196427.14904652894,2017,0.0,240,-1
320,2623707.4481561934,5.247414896312382E7,228,2186544.4512522537,5.0,0,0,749630.6994731975,2017,0.0,240,-1
321,602204.4845664051,1.204408969132809E7,228,501864.9755228001,5.0,0,0,172058.42416182987,2017,0.0,240,-1
322,1795109.758951303,3.590219517902603E7,228,1496007.9812183678,5.0,0,0,512888.50255751476,2017,0.0,240,-1
323,1054186.0854118257,2.1083721708236493E7,228,878537.2535586673,5.0,0,0,301196.02440337854,2017,0.0,240,-1
324,901238.2353659705,1.8024764707319394E7,228,751073.6245310695,5.0,0,0,257496.63867599136,2017,0.0,240,-1
325,1390777.901421354,2.7815558028427053E7,228,1159046.0306137302,5.0,0,0,397365.1146918151,2017,0.0,240,-1
326,768754.7603243969,1.5375095206487924E7,228,640664.5896219595,5.0,0,0,219644.2172355418,2017,0.0,240,-1
327,752273.4366234186,1.5045468732468357E7,228,626929.3894901797,5.0,0,0,214935.26760669082,2017,0.0,240,-1
328,690171.2929238593,1.3803425858477173E7,228,575174.725374496,5.0,0,0,197191.79797824536,2017,0.0,240,-1
329,1925124.220276754,3.850248440553504E7,228,1604359.3902878105,5.0,0,0,550035.4915076435,2017,0.0,240,-1
330,544016.1864520059,1.0880323729040107E7,228,453372.0307551725,5.0,0,0,155433.1961291444,2017,0.0,240,-1
331,414034.5073091019,8280690.14618203,228,345047.94169025176,5.0,0,0,118295.57351688616,2017,0.0,240,-1
332,360033.70057556866,7200674.011511367,228,300044.76711401244,5.0,0,0,102866.77159301954,2017,0.0,240,-1
333,1609308.282181,3.2186165643619973E7,228,1341164.8075436193,5.0,0,0,459802.3663374282,2017,0.0,240,-1
334,494507.22768612864,9890144.553722564,228,412112.270962639,5.0,0,0,141287.77933889377,2017,0.0,240,-1
335,254154.43001809905,5083088.600361977,228,211807.13539834067,5.0,0,0,72615.55143374253,2017,0.0,240,-1
336,414535.9149348044,8290718.29869608,228,345465.80461264646,5.0,0,0,118438.83283851543,2017,0.0,240,-1
337,818745.3820025028,1.6374907640050042E7,228,682325.757494059,5.0,0,0,233927.2520007149,2017,0.0,240,-1
338,919182.4952729918,1.838364990545982E7,228,766028.0059576645,5.0,0,0,262623.57007799746,2017,0.0,240,-1
339,1439409.571802615,2.8788191436052274E7,228,1199574.676100483,5.0,0,0,411259.8776578896,2017,0.0,240,-1
340,1542590.5696962576,3.0851811393925123E7,228,1285563.6222299614,5.0,0,0,440740.1627703589,2017,0.0,240,-1
341,2575618.205188839,5.151236410377674E7,228,2146467.8537455145,5.0,0,0,735890.9157682392,2017,0.0,240,-1
342,1036682.4394015908,2.0733648788031798E7,228,863950.070796634,5.0,0,0,296194.9826861686,2017,0.0,240,-1
343,2020190.7266300602,4.040381453260117E7,228,1683585.8841230273,5.0,0,0,577197.350465731,2017,0.0,240,-1
344,2674605.178456217,5.34921035691243E7,228,2228961.5850097006,5.0,0,0,764172.9081303471,2017,0.0,240,-1
345,645868.4941158029,1.2917369882316047E7,228,538253.6734573793,5.0,0,0,184533.85546165783,2017,0.0,240,-1
346,2179307.529298692,4.35861505859738E7,228,1816190.5928608836,5.0,0,0,622659.2940853401,2017,0.0,240,-1
347,574413.8444981655,1.14882768899633E7,228,478704.82103200105,5.0,0,0,164118.24128519002,2017,0.0,240,-1
348,2356870.0488547883,4.713740097709572E7,228,1964167.5870789674,5.0,0,0,673391.442529939,2017,0.0,240,-1
349,2434387.5138234165,4.8687750276468284E7,228,2028769.0665699097,5.0,0,0,695539.2896638326,2017,0.0,240,-1
350,1269179.567964172,2.5383591359283417E7,228,1057708.4514224338,5.0,0,0,362622.73370404885,2017,0.0,240,-1
351,704612.520710486,1.4092250414209707E7,228,587209.7510433482,5.0,0,0,201317.86306013868,2017,0.0,240,-1
352,556260.2510514819,1.1125205021029629E7,228,463575.98528888874,5.0,0,0,158931.50030042327,2017,0.0,240,-1
353,1023440.5903631471,2.0468811807262924E7,228,852914.5829949446,5.0,0,0,292411.5972466132,2017,0.0,240,-1
354,1030300.5450090021,2.0606010900180023E7,228,858631.529744201,5.0,0,0,294371.5842882861,2017,0.0,240,-1
355,1191348.6383758623,2.3826972767517224E7,228,992845.7368897148,5.0,0,0,340385.3252502461,2017,0.0,240,-1
356,1290346.8979956869,2.5806937959913712E7,228,1075348.8739705952,5.0,0,0,368670.5422844816,2017,0.0,240,-1
357,797349.5811346095,1.5946991622692177E7,228,664494.9319953294,5.0,0,0,227814.1660384597,2017,0.0,240,-1
358,615364.833763735,1.2307296675274689E7,228,512832.54301367485,5.0,0,0,175818.52393249556,2017,0.0,240,-1
359,927667.8302835884,1.8553356605671752E7,228,773099.5116613491,5.0,0,0,265047.9515095965,2017,0.0,240,-1
360,2317104.8388943747,4.6342096777887456E7,228,1931028.069465094,5.0,0,0,662029.9539698209,2017,0.0,240,-1
361,643531.3479962503,1.2870626959924994E7,228,536305.9433920229,5.0,0,0,183866.09942749992,2017,0.0,240,-1
362,565813.3924371172,1.1316267848742332E7,228,471537.379118627,5.0,0,0,161660.96926774763,2017,0.0,240,-1
363,1007564.5010424735,2.015129002084945E7,228,839683.7728922027,5.0,0,0,287875.5717264207,2017,0.0,240,-1
364,1136079.24706396,2.272158494127918E7,228,946785.3497142865,5.0,0,0,324594.0705897026,2017,0.0,240,-1
365,572208.021487433,1.144416042974865E7,228,476866.5329759332,5.0,0,0,163488.00613926645,2017,0.0,240,-1
366,652078.753799683,1.3041575075993648E7,228,543429.177632651,5.0,0,0,186308.21537133784,2017,0.0,240,-1
367,629534.628717162,1.2590692574343227E7,228,524641.3620771612,5.0,0,0,179867.0367763318,2017,0.0,240,-1
368,360477.3831610038,7209547.663220069,228,300414.5231613119,5.0,0,0,102993.53804600099,2017,0.0,240,-1
369,214499.2723043013,4289985.446086022,228,178759.33308959953,5.0,0,0,61285.50637265746,2017,0.0,240,-1
370,523658.1676650974,1.0473163353301939E7,228,436406.07174618094,5.0,0,0,149616.61933288485,2017,0.0,240,-1
371,2277989.1863712925,4.5559783727425806E7,228,1898429.8798149629,5.0,0,0,650854.0532489402,2017,0.0,240,-1
372,994937.8462926508,1.9898756925853E7,228,829160.9755046722,5.0,0,0,284267.95608361426,2017,0.0,240,-1
373,1164351.54267312,2.328703085346238E7,228,970346.9061415533,5.0,0,0,332671.8693351769,2017,0.0,240,-1
374,968204.2870547933,1.936408574109585E7,228,806881.770689044,5.0,0,0,276629.7963013693,2017,0.0,240,-1
375,1789104.709503805,3.578209419007607E7,228,1491003.4950824804,5.0,0,0,511172.77414394385,2017,0.0,240,-1
376,507586.1338309342,1.0151722676618675E7,228,423011.96546915517,5.0,0,0,145024.6096659811,2017,0.0,240,-1
377,1031551.5871154686,2.0631031742309354E7,228,859674.1228039188,5.0,0,0,294729.02489013365,2017,0.0,240,-1
378,1755695.6331532036,3.511391266306404E7,228,1463161.050008352,5.0,0,0,501627.3237580577,2017,0.0,240,-1
379,905552.6072556403,1.811105214511279E7,228,754669.1343592043,5.0,0,0,258729.31635875415,2017,0.0,240,-1
380,1865986.074256303,3.7319721485126026E7,228,1555074.861584264,5.0,0,0,533138.8783589433,2017,0.0,240,-1
381,1467021.0045804912,2.93404200916098E7,228,1222585.482878509,5.0,0,0,419148.8584515686,2017,0.0,240,-1
382,1026945.8965779785,2.053891793155955E7,228,855835.8339367621,5.0,0,0,293413.1133079936,2017,0.0,240,-1
383,1316631.018087037,2.6332620361740716E7,228,1097253.5253379487,5.0,0,0,376180.29088201025,2017,0.0,240,-1
384,332641.01977196516,6652820.395439298,228,277216.2637844455,5.0,0,0,95040.29136341855,2017,0.0,240,-1
385,707599.9530840893,1.4151999061681774E7,228,589699.4164534854,5.0,0,0,202171.4151668825,2017,0.0,240,-1
386,920087.665930126,1.8401753318602502E7,228,766782.3567825569,5.0,0,0,262882.19026575005,2017,0.0,240,-1
387,249080.2333559525,4981604.667119046,228,207578.4030509228,5.0,0,0,71165.7809588435,2017,0.0,240,-1
388,913906.717442941,1.8278134348858804E7,228,761631.2799627583,5.0,0,0,261116.20498369724,2017,0.0,240,-1
389,1153678.8898570528,2.3073577797141034E7,228,961452.534243683,5.0,0,0,329622.53995915764,2017,0.0,240,-1
390,1635185.9048629205,3.270371809725838E7,228,1362730.6922334372,5.0,0,0,467195.9728179769,2017,0.0,240,-1
391,2605950.996419078,5.211901992838152E7,228,2171746.5853366,5.0,0,0,744557.4275483075,2017,0.0,240,-1
392,1369481.5758113787,2.7389631516227547E7,228,1141298.1057727665,5.0,0,0,391280.45023182215,2017,0.0,240,-1
393,1604840.156849636,3.2096803136992693E7,228,1337441.1627227536,5.0,0,0,458525.75909989566,2017,0.0,240,-1
394,582149.416250593,1.164298832501185E7,228,485151.4892778912,5.0,0,0,166328.4046430264,2017,0.0,240,-1
395,337718.04788362066,6754360.957672407,228,281447.35580432496,5.0,0,0,96490.87082389154,2017,0.0,240,-1
396,530589.8023123785,1.0611796046247562E7,228,442182.7551514789,5.0,0,0,151597.08637496518,2017,0.0,240,-1
397,317225.3572179368,6344507.14435873,228,264369.1639892395,5.0,0,0,90635.81634798186,2017,0.0,240,-1
398,1844073.006603339,3.688146013206675E7,228,1536812.9564621153,5.0,0,0,526878.0018866679,2017,0.0,240,-1
399,2001176.4010957172,4.002352802191431E7,228,1667739.7317554534,5.0,0,0,571764.6860273473,2017,0.0,240,-1
400,873374.2711720119,1.746748542344022E7,228,727852.3632044657,5.0,0,0,249535.50604914603,2017,0.0,240,-1
401,1411231.1312141533,2.8224622624283038E7,228,1176091.336539534,5.0,0,0,403208.89463261486,2017,0.0,240,-1
402,1452334.1570992435,2.9046683141984843E7,228,1210345.7627492398,5.0,0,0,414952.6163140692,2017,0.0,240,-1
403,462933.56378704554,9258671.275740903,228,385799.421314421,5.0,0,0,132266.73251058432,2017,0.0,240,-1
404,1326918.0438069792,2.653836087613956E7,228,1105826.5234531295,5.0,0,0,379119.44108770805,2017,0.0,240,-1
405,2020056.2642733634,4.040112528546723E7,228,1683473.8259283742,5.0,0,0,577158.9326495319,2017,0.0,240,-1
406,1077595.8182843248,2.1551916365686476E7,228,898046.4490498154,5.0,0,0,307884.5195098068,2017,0.0,240,-1
407,1470190.0566762153,2.940380113352428E7,228,1225226.5064730046,5.0,0,0,420054.3019074898,2017,0.0,240,-1
408,2207536.802542057,4.41507360508411E7,228,1839716.2953230771,5.0,0,0,630724.8007263015,2017,0.0,240,-1
409,783843.3369340394,1.5676866738680772E7,228,653239.1026402814,5.0,0,0,223955.23912401107,2017,0.0,240,-1
410,2300862.4726512474,4.601724945302491E7,228,1917492.0116210403,5.0,0,0,657389.2779003559,2017,0.0,240,-1
411,1393118.3226209297,2.786236645241857E7,228,1160996.4900642005,5.0,0,0,398033.8064631224,2017,0.0,240,-1
412,464879.25088065764,9297585.017613145,228,387420.9173853341,5.0,0,0,132822.64310875922,2017,0.0,240,-1
413,777871.5807456886,1.5557431614913758E7,228,648262.3624297653,5.0,0,0,222249.02307019653,2017,0.0,240,-1
414,538127.518049029,1.076255036098057E7,228,448464.5342159367,5.0,0,0,153750.7194425796,2017,0.0,240,-1
415,1186913.8430228503,2.3738276860456984E7,228,989149.8685952593,5.0,0,0,339118.24086367124,2017,0.0,240,-1
416,491611.75767012936,9832235.153402578,228,409699.24511187215,5.0,0,0,140460.50219146544,2017,0.0,240,-1
417,1824366.3802970091,3.648732760594015E7,228,1520389.8547046047,5.0,0,0,521247.5372277165,2017,0.0,240,-1
418,1250488.0255368545,2.500976051073707E7,228,1042131.299934558,5.0,0,0,357282.2930105296,2017,0.0,240,-1
419,1672458.4892077732,3.3449169784155436E7,228,1393792.906330646,5.0,0,0,477845.28263079195,2017,0.0,240,-1
